row ID,MaritalStatus,Gender,EstimatedYearlyIncome,NumberOfContracts,Age,Target,Available401K,CustomerValueSegment,ChurnScore,CallActivity,SentimentRating,Products,WebActivity,Iteration
R11892_Row11892_Row11892_Row11892#1,S,M,70000,1,51,1,1,2,0,4,1,Fund Manager+,0,1
R11893_Row11893_Row11893_Row11893#1,S,F,70000,1,51,1,0,2,0,4,2,Fund Manager+,0,1
R11894_Row11894_Row11894_Row11894#1,M,F,70000,3,51,0,0,2,1,4,5,Fund Manager+,5,1
R11895_Row11895_Row11895_Row11895#1,S,M,70000,3,50,1,1,2,1,4,5,Fund Manager+,5,1
R11902_Row11902_Row11902_Row11902#1,M,M,70000,1,52,0,0,2,0.2,4,5,Fund Manager+,4,1
R11903_Row11903_Row11903_Row11903#1,S,F,80000,0,52,1,1,2,0,4,5,Fund Manager+,4,1
R11904_Row11904_Row11904_Row11904#1,S,M,90000,0,41,1,1,1,0,4,1,Fund Manager+,0,1
R11905_Row11905_Row11905_Row11905#1,M,M,90000,0,41,1,0,1,0,5,1,Fund Manager+,0,1
R11906_Row11906_Row11906_Row11906#1,M,F,90000,0,40,1,1,1,0,5,1,Fund Manager+,0,1
R11912_Row11912_Row11912_Row11912#1,S,F,110000,1,40,1,1,1,0.2,4,1,Fund Manager+,0,1
R11913_Row11913_Row11913_Row11913#1,S,F,120000,2,40,1,1,1,0,5,1,Fund Manager+,0,1
R11917_Row11917_Row11917_Row11917#1,S,M,80000,3,44,0,1,1,0,4,5,Fund Manager+,5,1
R11918_Row11918_Row11918_Row11918#1,S,M,80000,3,44,0,1,1,0,5,5,Fund Manager+,5,1
R11931_Row11931_Row11931_Row11931#1,M,M,100000,1,82,1,1,1,0.1,4,5,Fund Manager+,0,1
R11940_Row11940_Row11940_Row11940#1,S,F,100000,1,43,1,1,1,0.1,3,0,Fund Manager+,0,1
R11949_Row11949_Row11949_Row11949#1,S,M,50000,1,76,0,0,1,0.5,4,1,Fund Manager+,0,1
R12000_Row12000_Row12000_Row12000#1,M,F,110000,1,43,0,1,2,1,5,0,Fund Manager+,1,1
R12004_Row12004_Row12004_Row12004#1,M,M,130000,3,42,0,0,2,0,5,1,Fund Manager+,0,1
R12015_Row12015_Row12015_Row12015#1,M,M,70000,0,39,1,1,2,0,3,1,Fund Manager+,1,1
R12016_Row12016_Row12016_Row12016#1,M,F,70000,0,39,1,1,2,0.1,3,1,Fund Manager+,1,1
R12017_Row12017_Row12017_Row12017#1,M,F,70000,0,39,1,1,2,0.1,3,1,Fund Manager+,1,1
R12018_Row12018_Row12018_Row12018#1,M,M,70000,0,39,1,1,2,0,3,1,Fund Manager+,1,1
R12019_Row12019_Row12019_Row12019#1,M,F,60000,0,39,1,1,2,0.1,3,1,Fund Manager+,0,1
R12047_Row12047_Row12047_Row12047#1,M,F,70000,2,75,1,1,2,0.1,4,4,Fund Manager+,0,1
R12049_Row12049_Row12049_Row12049#1,S,F,50000,2,74,0,1,2,0.1,4,2,Fund Manager+,0,1
R12050_Row12050_Row12050_Row12050#1,M,M,50000,2,74,0,0,2,0.5,5,2,Fund Manager+,0,1
R12051_Row12051_Row12051_Row12051#1,M,M,60000,2,74,0,1,2,0.5,5,2,Fund Manager+,0,1
R12052_Row12052_Row12052_Row12052#1,M,M,130000,3,74,0,1,2,0,5,2,Fund Manager+,3,1
R12058_Row12058_Row12058_Row12058#1,S,F,70000,2,57,1,0,2,0.5,3,3,Fund Manager+,0,1
R12059_Row12059_Row12059_Row12059#1,M,M,70000,2,57,1,1,2,0.5,5,3,Fund Manager+,0,1
R12062_Row12062_Row12062_Row12062#1,M,F,60000,2,73,0,1,2,0.1,4,3,Fund Manager+,0,1
R12063_Row12063_Row12063_Row12063#1,M,F,60000,2,73,0,1,2,0.1,5,3,Fund Manager+,0,1
R12065_Row12065_Row12065_Row12065#1,M,M,60000,2,73,0,1,2,1,5,3,Fund Manager+,0,1
R12066_Row12066_Row12066_Row12066#1,M,M,60000,2,73,1,1,2,0.1,5,3,Fund Manager+,0,1
R12067_Row12067_Row12067_Row12067#1,M,F,60000,2,72,0,1,2,1,5,3,Fund Manager+,0,1
R12068_Row12068_Row12068_Row12068#1,M,M,60000,2,71,0,1,2,1,5,3,Fund Manager+,0,1
R12069_Row12069_Row12069_Row12069#1,M,F,70000,2,69,0,1,2,0.1,5,5,Fund Manager+,0,1
R12070_Row12070_Row12070_Row12070#1,M,F,70000,2,69,0,1,2,0.1,5,5,Fund Manager+,0,1
R12071_Row12071_Row12071_Row12071#1,M,F,70000,2,70,0,0,2,0.1,5,5,Fund Manager+,0,1
R12075_Row12075_Row12075_Row12075#1,M,F,60000,2,69,1,0,2,1,5,3,Fund Manager+,0,1
R12076_Row12076_Row12076_Row12076#1,M,M,60000,2,69,0,1,2,0.1,5,3,Fund Manager+,0,1
R12145_Row12145_Row12145_Row12145#1,M,F,60000,0,38,1,1,2,0.2,3,1,Fund Manager+,0,1
R12146_Row12146_Row12146_Row12146#1,S,F,70000,0,38,1,1,2,0.2,4,2,Fund Manager+,0,1
R12156_Row12156_Row12156_Row12156#1,M,F,60000,0,41,1,1,2,0.2,3,1,Fund Manager+,0,1
R12157_Row12157_Row12157_Row12157#1,M,F,60000,0,39,0,1,2,0.2,4,1,Fund Manager+,0,1
R12158_Row12158_Row12158_Row12158#1,M,F,60000,0,39,1,1,2,0,4,1,Fund Manager+,0,1
R12159_Row12159_Row12159_Row12159#1,M,M,70000,0,39,1,0,2,0.2,4,2,Fund Manager+,0,1
R12160_Row12160_Row12160_Row12160#1,M,F,70000,0,39,1,1,2,0.2,4,2,Fund Manager+,0,1
R12161_Row12161_Row12161_Row12161#1,M,M,70000,0,39,1,1,2,0.2,4,3,Fund Manager+,0,1
R12162_Row12162_Row12162_Row12162#1,S,F,70000,0,39,1,1,2,0.2,4,3,Fund Manager+,0,1
R12163_Row12163_Row12163_Row12163#1,M,F,80000,0,39,1,1,2,0,4,1,Fund Manager+,0,1
R12164_Row12164_Row12164_Row12164#1,S,M,60000,0,40,1,1,2,0,4,1,Fund Manager+,0,1
R12165_Row12165_Row12165_Row12165#1,M,F,60000,0,41,1,0,2,0.2,4,1,Fund Manager+,0,1
R12172_Row12172_Row12172_Row12172#1,M,F,60000,0,40,1,0,2,0.2,4,1,Fund Manager+,0,1
R12173_Row12173_Row12173_Row12173#1,S,M,60000,0,40,1,1,2,0,4,2,Fund Manager+,0,1
R12174_Row12174_Row12174_Row12174#1,S,F,70000,0,40,1,0,2,0,4,4,Fund Manager+,0,1
R12175_Row12175_Row12175_Row12175#1,M,F,80000,0,39,1,0,2,0,4,1,Fund Manager+,0,1
R12180_Row12180_Row12180_Row12180#1,S,F,60000,0,44,0,1,2,0,3,0,Fund Manager+,0,1
R12181_Row12181_Row12181_Row12181#1,S,M,60000,0,44,1,0,2,0.2,4,0,Fund Manager+,0,1
R12182_Row12182_Row12182_Row12182#1,M,F,60000,0,44,0,1,2,0,4,0,Fund Manager+,0,1
R12183_Row12183_Row12183_Row12183#1,S,F,60000,0,43,1,0,2,0.2,4,0,Fund Manager+,0,1
R12184_Row12184_Row12184_Row12184#1,S,F,60000,0,44,0,1,2,0,4,0,Fund Manager+,0,1
R12185_Row12185_Row12185_Row12185#1,M,M,70000,0,44,1,0,2,0.2,4,4,Fund Manager+,0,1
R12186_Row12186_Row12186_Row12186#1,M,M,70000,0,43,1,1,2,0.2,4,4,Fund Manager+,0,1
R12187_Row12187_Row12187_Row12187#1,M,M,70000,0,40,1,1,2,0,4,5,Fund Manager+,0,1
R12188_Row12188_Row12188_Row12188#1,S,M,70000,2,41,0,0,2,0.2,4,5,Fund Manager+,5,1
R12189_Row12189_Row12189_Row12189#1,M,F,80000,0,41,1,1,2,0,4,3,Fund Manager+,0,1
R12208_Row12208_Row12208_Row12208#1,S,F,50000,1,86,0,1,2,0.2,3,1,Fund Manager+,0,1
R12216_Row12216_Row12216_Row12216#1,S,M,60000,0,47,1,0,2,0,4,3,Fund Manager+,2,1
R12217_Row12217_Row12217_Row12217#1,S,F,60000,0,47,1,0,2,0.2,4,3,Fund Manager+,2,1
R12225_Row12225_Row12225_Row12225#1,S,F,40000,0,37,1,1,3,0.1,3,0,Fund Manager+,0,1
R12242_Row12242_Row12242_Row12242#1,S,M,50000,0,36,1,1,2,0.1,2,0,Fund Manager+,0,1
R12243_Row12243_Row12243_Row12243#1,M,F,40000,1,79,0,1,2,0,3,1,Fund Manager+,0,1
R12244_Row12244_Row12244_Row12244#1,S,F,60000,0,44,0,1,2,0,3,0,Fund Manager+,0,1
R12245_Row12245_Row12245_Row12245#1,S,F,60000,0,44,0,0,2,0,3,0,Fund Manager+,0,1
R12246_Row12246_Row12246_Row12246#1,S,F,60000,0,44,0,0,2,0,3,0,Fund Manager+,0,1
R12247_Row12247_Row12247_Row12247#1,S,M,60000,0,44,0,0,2,0,3,0,Fund Manager+,0,1
R12284_Row12284_Row12284_Row12284#1,S,M,80000,0,51,0,1,2,0,2,5,Fund Manager+,0,1
R12285_Row12285_Row12285_Row12285#1,S,F,80000,0,52,0,0,2,0,3,4,Fund Manager+,0,1
R12286_Row12286_Row12286_Row12286#1,M,F,80000,0,52,0,0,2,0.1,3,4,Fund Manager+,0,1
R12288_Row12288_Row12288_Row12288#1,S,M,60000,0,51,0,0,2,0.1,2,4,Fund Manager+,0,1
R12289_Row12289_Row12289_Row12289#1,M,M,60000,0,50,0,1,2,0.1,3,4,Fund Manager+,0,1
R12290_Row12290_Row12290_Row12290#1,M,F,60000,0,51,0,1,2,0.1,3,4,Fund Manager+,0,1
R12291_Row12291_Row12291_Row12291#1,M,M,60000,0,50,0,1,2,0.1,3,4,Fund Manager+,0,1
R12292_Row12292_Row12292_Row12292#1,S,M,60000,0,50,0,1,2,0,3,4,Fund Manager+,0,1
R12293_Row12293_Row12293_Row12293#1,S,F,60000,0,51,0,0,2,0,3,4,Fund Manager+,0,1
R12294_Row12294_Row12294_Row12294#1,M,F,60000,0,51,0,0,2,0.1,3,4,Fund Manager+,0,1
R12295_Row12295_Row12295_Row12295#1,S,F,60000,0,51,0,1,2,0,3,4,Fund Manager+,0,1
R12298_Row12298_Row12298_Row12298#1,S,M,40000,0,36,0,0,2,0,2,0,Fund Manager+,0,1
R12359_Row12359_Row12359_Row12359#1,S,M,130000,3,44,1,1,2,0,4,0,Fund Manager+,1,1
R12360_Row12360_Row12360_Row12360#1,S,M,130000,4,44,0,0,2,0,5,1,Fund Manager+,1,1
R12361_Row12361_Row12361_Row12361#1,S,F,130000,4,52,0,0,2,0,5,1,Fund Manager+,1,1
R12371_Row12371_Row12371_Row12371#1,S,F,60000,0,47,1,0,2,0.2,4,3,Fund Manager+,2,1
R12372_Row12372_Row12372_Row12372#1,M,M,60000,0,47,1,1,2,0.2,4,3,Fund Manager+,2,1
R12373_Row12373_Row12373_Row12373#1,S,F,60000,0,47,1,1,2,0.2,4,3,Fund Manager+,2,1
R12390_Row12390_Row12390_Row12390#1,S,M,60000,1,42,1,0,2,0.2,4,0,Fund Manager+,0,1
R12391_Row12391_Row12391_Row12391#1,S,F,60000,1,43,1,0,2,0.2,4,0,Fund Manager+,0,1
R12392_Row12392_Row12392_Row12392#1,S,F,60000,1,43,1,1,2,0.2,4,0,Fund Manager+,0,1
R12393_Row12393_Row12393_Row12393#1,S,F,60000,1,43,1,1,2,0.2,4,0,Fund Manager+,0,1
R12394_Row12394_Row12394_Row12394#1,S,F,60000,1,42,1,1,2,0,4,0,Fund Manager+,0,1
R12395_Row12395_Row12395_Row12395#1,S,M,60000,1,43,1,0,2,0.2,4,0,Fund Manager+,0,1
R12405_Row12405_Row12405_Row12405#1,S,F,70000,1,52,0,1,2,0.2,4,5,Fund Manager+,4,1
R12406_Row12406_Row12406_Row12406#1,M,M,70000,1,52,0,1,2,0.2,4,5,Fund Manager+,4,1
R12407_Row12407_Row12407_Row12407#1,S,F,80000,0,52,1,1,2,0,4,5,Fund Manager+,0,1
R12408_Row12408_Row12408_Row12408#1,S,M,90000,0,41,1,0,1,0,4,1,Fund Manager+,0,1
R12409_Row12409_Row12409_Row12409#1,S,M,90000,0,41,1,1,1,0,5,1,Fund Manager+,0,1
R12410_Row12410_Row12410_Row12410#1,M,F,100000,0,41,1,1,1,0.1,5,1,Fund Manager+,0,1
R12420_Row12420_Row12420_Row12420#1,S,M,110000,1,40,1,1,1,0.2,4,1,Fund Manager+,0,1
R12421_Row12421_Row12421_Row12421#1,S,M,110000,1,40,1,1,1,0.5,5,1,Fund Manager+,0,1
R12422_Row12422_Row12422_Row12422#1,S,M,120000,1,41,1,1,1,0.1,5,1,Fund Manager+,0,1
R12425_Row12425_Row12425_Row12425#1,M,F,80000,3,44,1,0,1,0,4,5,Fund Manager+,5,1
R12426_Row12426_Row12426_Row12426#1,S,M,80000,3,44,0,0,1,0,5,5,Fund Manager+,5,1
R12464_Row12464_Row12464_Row12464#1,M,M,130000,0,45,0,0,2,0,5,1,Fund Manager+,2,1
R12468_Row12468_Row12468_Row12468#1,S,M,130000,2,46,0,0,2,0,4,2,Fund Manager+,2,1
R12469_Row12469_Row12469_Row12469#1,S,F,130000,2,46,0,0,2,0.1,5,2,Fund Manager+,2,1
R12470_Row12470_Row12470_Row12470#1,S,M,130000,3,45,0,0,2,0.1,5,2,Fund Manager+,2,1
R12475_Row12475_Row12475_Row12475#1,M,M,50000,2,76,0,1,2,0.5,4,2,Fund Manager+,0,1
R12499_Row12499_Row12499_Row12499#1,M,M,70000,2,74,1,1,2,0.5,3,4,Fund Manager+,0,1
R12500_Row12500_Row12500_Row12500#1,M,F,80000,2,74,0,1,2,0.5,5,4,Fund Manager+,0,1
R12502_Row12502_Row12502_Row12502#1,M,M,110000,4,74,0,1,2,0.5,5,2,Fund Manager+,3,1
R12509_Row12509_Row12509_Row12509#1,S,F,70000,2,57,1,1,2,0.1,4,3,Fund Manager+,0,1
R12510_Row12510_Row12510_Row12510#1,M,F,60000,2,57,1,0,2,0.5,5,3,Fund Manager+,0,1
R12511_Row12511_Row12511_Row12511#1,M,M,60000,2,57,1,1,2,0.5,5,3,Fund Manager+,0,1
R12669_Row12669_Row12669_Row12669#1,S,M,50000,2,73,0,1,2,1,4,3,Fund Manager+,0,1
R12670_Row12670_Row12670_Row12670#1,M,F,60000,2,71,0,1,2,1,5,3,Fund Manager+,0,1
R12671_Row12671_Row12671_Row12671#1,M,M,60000,2,71,0,1,2,0.1,5,3,Fund Manager+,0,1
R12672_Row12672_Row12672_Row12672#1,M,F,60000,2,71,0,1,2,0.1,5,3,Fund Manager+,0,1
R12673_Row12673_Row12673_Row12673#1,M,F,60000,2,71,0,1,2,1,5,3,Fund Manager+,0,1
R12674_Row12674_Row12674_Row12674#1,M,M,60000,2,71,0,1,2,0.1,5,3,Fund Manager+,0,1
R12784_Row12784_Row12784_Row12784#1,S,M,60000,0,43,0,1,2,0,3,0,Fund Manager+,0,1
R12785_Row12785_Row12785_Row12785#1,S,F,60000,0,44,0,0,2,0,3,0,Fund Manager+,0,1
R12818_Row12818_Row12818_Row12818#1,M,F,50000,0,37,1,0,2,0.1,2,0,Fund Manager+,0,1
R12819_Row12819_Row12819_Row12819#1,M,F,40000,0,37,1,1,2,0.1,3,0,Fund Manager+,0,1
R12820_Row12820_Row12820_Row12820#1,M,F,40000,0,37,0,1,2,0.1,3,0,Fund Manager+,0,1
R12821_Row12821_Row12821_Row12821#1,S,M,40000,0,37,1,1,2,0.1,3,0,Fund Manager+,0,1
R12822_Row12822_Row12822_Row12822#1,M,F,40000,0,37,0,1,2,0,3,1,Fund Manager+,0,1
R12823_Row12823_Row12823_Row12823#1,M,M,40000,0,37,0,1,2,0,3,1,Fund Manager+,0,1
R12824_Row12824_Row12824_Row12824#1,M,M,40000,0,37,0,1,2,0.1,3,1,Fund Manager+,0,1
R12825_Row12825_Row12825_Row12825#1,M,F,40000,0,37,0,1,2,0,3,1,Fund Manager+,0,1
R12826_Row12826_Row12826_Row12826#1,S,M,40000,0,37,0,1,2,0.1,3,1,Fund Manager+,0,1
R12827_Row12827_Row12827_Row12827#1,S,M,50000,0,38,0,1,2,0.1,3,1,Fund Manager+,0,1
R12828_Row12828_Row12828_Row12828#1,M,F,70000,0,38,1,1,2,0,3,1,Fund Manager+,1,1
R12829_Row12829_Row12829_Row12829#1,M,M,50000,0,37,1,1,2,0.1,3,1,Fund Manager+,1,1
R12830_Row12830_Row12830_Row12830#1,M,M,50000,0,38,1,1,2,0.1,3,1,Fund Manager+,1,1
R12834_Row12834_Row12834_Row12834#1,S,M,60000,0,38,1,1,2,0.2,3,1,Fund Manager+,0,1
R12835_Row12835_Row12835_Row12835#1,M,M,70000,0,38,1,1,2,0,3,1,Fund Manager+,0,1
R12836_Row12836_Row12836_Row12836#1,S,F,70000,0,38,1,0,2,0.2,4,1,Fund Manager+,0,1
R12843_Row12843_Row12843_Row12843#1,M,M,60000,0,40,0,1,2,0,3,1,Fund Manager+,0,1
R12849_Row12849_Row12849_Row12849#1,S,F,60000,0,39,1,1,2,0,3,1,Fund Manager+,0,1
R12850_Row12850_Row12850_Row12850#1,M,F,60000,0,38,1,0,2,0.2,4,1,Fund Manager+,0,1
R12851_Row12851_Row12851_Row12851#1,S,F,60000,0,39,1,1,2,0,4,1,Fund Manager+,0,1
R12852_Row12852_Row12852_Row12852#1,S,F,60000,0,39,1,0,2,0,4,1,Fund Manager+,0,1
R12853_Row12853_Row12853_Row12853#1,M,M,60000,0,40,1,0,2,0.2,4,1,Fund Manager+,0,1
R12854_Row12854_Row12854_Row12854#1,M,F,60000,0,41,1,1,2,0.2,4,1,Fund Manager+,0,1
R12855_Row12855_Row12855_Row12855#1,M,M,60000,0,41,1,1,2,0.2,4,1,Fund Manager+,0,1
R12856_Row12856_Row12856_Row12856#1,S,F,60000,0,41,1,1,2,0,4,1,Fund Manager+,0,1
R12857_Row12857_Row12857_Row12857#1,S,F,60000,0,40,1,0,2,0.2,4,1,Fund Manager+,0,1
R12865_Row12865_Row12865_Row12865#1,S,F,60000,0,40,1,0,2,0.2,4,1,Fund Manager+,0,1
R12866_Row12866_Row12866_Row12866#1,M,M,60000,0,40,1,1,2,0.2,4,1,Fund Manager+,0,1
R12867_Row12867_Row12867_Row12867#1,S,F,60000,0,40,1,1,2,0.2,4,1,Fund Manager+,0,1
R12868_Row12868_Row12868_Row12868#1,S,F,60000,0,40,1,1,2,0,4,1,Fund Manager+,0,1
R12869_Row12869_Row12869_Row12869#1,M,M,60000,0,40,0,0,2,0.2,4,2,Fund Manager+,0,1
R12870_Row12870_Row12870_Row12870#1,M,M,70000,0,40,1,1,2,0,4,3,Fund Manager+,0,1
R12871_Row12871_Row12871_Row12871#1,S,F,70000,0,40,1,0,2,0,4,3,Fund Manager+,0,1
R12872_Row12872_Row12872_Row12872#1,M,M,70000,0,40,1,0,2,0.2,4,4,Fund Manager+,0,1
R12873_Row12873_Row12873_Row12873#1,M,F,80000,0,39,1,1,2,0,4,2,Fund Manager+,0,1
R12877_Row12877_Row12877_Row12877#1,M,F,60000,0,44,0,1,2,0,3,0,Fund Manager+,0,1
R12878_Row12878_Row12878_Row12878#1,S,F,60000,0,44,1,0,2,0.2,4,0,Fund Manager+,0,1
R12879_Row12879_Row12879_Row12879#1,M,F,60000,0,44,0,1,2,0,4,0,Fund Manager+,0,1
R12880_Row12880_Row12880_Row12880#1,S,M,60000,0,44,1,0,2,0.2,4,0,Fund Manager+,0,1
R12881_Row12881_Row12881_Row12881#1,M,M,80000,0,41,1,1,2,0,4,3,Fund Manager+,0,1
R12882_Row12882_Row12882_Row12882#1,S,F,80000,0,41,1,1,2,0,4,3,Fund Manager+,0,1
R12883_Row12883_Row12883_Row12883#1,M,M,80000,0,40,1,1,2,0,4,3,Fund Manager+,0,1
R12884_Row12884_Row12884_Row12884#1,M,M,80000,0,41,1,0,2,0,4,3,Fund Manager+,0,1
R12885_Row12885_Row12885_Row12885#1,M,F,80000,0,41,1,1,2,0,4,3,Fund Manager+,0,1
R12886_Row12886_Row12886_Row12886#1,M,M,80000,0,40,1,1,2,0,4,3,Fund Manager+,0,1
R12895_Row12895_Row12895_Row12895#1,S,F,60000,0,45,1,1,2,0.2,3,0,Fund Manager+,0,1
R12964_Row12964_Row12964_Row12964#1,S,M,10000,0,76,0,0,3,0,1,1,Fund Manager+,0,1
R12965_Row12965_Row12965_Row12965#1,S,M,10000,0,48,0,1,3,0,1,1,Fund Manager+,0,1
R12966_Row12966_Row12966_Row12966#1,M,M,20000,0,48,0,0,3,0,1,1,Fund Manager+,0,1
R12967_Row12967_Row12967_Row12967#1,S,F,20000,0,48,0,0,3,0,1,1,Fund Manager+,0,1
R12970_Row12970_Row12970_Row12970#1,S,F,20000,0,48,0,0,3,0,1,1,Fund Manager+,0,1
R12971_Row12971_Row12971_Row12971#1,S,F,20000,0,49,0,1,3,0,2,1,Fund Manager+,0,1
R12972_Row12972_Row12972_Row12972#1,S,M,20000,0,49,0,0,3,0,2,1,Fund Manager+,0,1
R12973_Row12973_Row12973_Row12973#1,S,M,10000,0,74,0,0,3,0,2,1,Fund Manager+,0,1
R13011_Row13011_Row13011_Row13011#1,S,F,30000,0,49,1,0,3,0,1,3,Fund Manager+,0,1
R13024_Row13024_Row13024_Row13024#1,M,F,30000,0,51,1,0,3,0,1,1,Fund Manager+,0,1
R13025_Row13025_Row13025_Row13025#1,M,M,30000,0,50,1,1,3,0,2,3,Fund Manager+,0,1
R13039_Row13039_Row13039_Row13039#1,M,F,40000,0,41,1,0,3,0,2,0,Fund Manager+,0,1
R13040_Row13040_Row13040_Row13040#1,S,F,60000,0,41,1,0,3,0,2,0,Fund Manager+,0,1
R13093_Row13093_Row13093_Row13093#1,S,F,80000,0,44,1,1,3,0,4,0,Fund Manager+,0,1
R13140_Row13140_Row13140_Row13140#1,S,M,10000,0,34,1,1,3,0,1,0,Fund Manager+,0,1
R13141_Row13141_Row13141_Row13141#1,S,F,10000,0,48,0,0,3,0,1,1,Fund Manager+,0,1
R13143_Row13143_Row13143_Row13143#1,M,M,10000,0,48,0,1,3,0,1,1,Fund Manager+,0,1
R13144_Row13144_Row13144_Row13144#1,M,M,20000,0,48,0,1,3,0,1,1,Fund Manager+,0,1
R13145_Row13145_Row13145_Row13145#1,S,F,20000,0,48,0,1,3,0,2,1,Fund Manager+,0,1
R13146_Row13146_Row13146_Row13146#1,S,M,20000,0,49,0,1,3,0,2,1,Fund Manager+,0,1
R13147_Row13147_Row13147_Row13147#1,M,F,20000,0,74,0,1,3,0,2,1,Fund Manager+,0,1
R13183_Row13183_Row13183_Row13183#1,S,F,30000,0,49,1,1,3,0,2,4,Fund Manager+,0,1
R13184_Row13184_Row13184_Row13184#1,S,F,30000,0,49,1,1,3,0,2,3,Fund Manager+,0,1
R13187_Row13187_Row13187_Row13187#1,S,F,30000,0,50,1,0,3,0,1,3,Fund Manager+,0,1
R13189_Row13189_Row13189_Row13189#1,M,M,30000,0,50,1,1,3,0,1,3,Fund Manager+,0,1
R13191_Row13191_Row13191_Row13191#1,M,M,30000,0,50,1,1,3,0,1,3,Fund Manager+,0,1
R13192_Row13192_Row13192_Row13192#1,S,F,30000,0,50,1,1,3,0,2,3,Fund Manager+,0,1
R13199_Row13199_Row13199_Row13199#1,M,F,40000,0,40,1,1,3,0,2,0,Fund Manager+,0,1
R13200_Row13200_Row13200_Row13200#1,S,M,40000,0,39,1,0,3,0,2,0,Fund Manager+,0,1
R13206_Row13206_Row13206_Row13206#1,M,F,40000,0,41,1,0,3,0,2,0,Fund Manager+,0,1
R13208_Row13208_Row13208_Row13208#1,S,F,40000,0,41,1,1,3,0,1,0,Fund Manager+,0,1
R13209_Row13209_Row13209_Row13209#1,M,F,60000,0,40,1,1,3,0,2,0,Fund Manager+,0,1
R13210_Row13210_Row13210_Row13210#1,S,M,60000,0,41,1,1,3,0,3,0,Fund Manager+,0,1
R13211_Row13211_Row13211_Row13211#1,S,F,60000,0,41,1,1,3,0,3,0,Fund Manager+,0,1
R13221_Row13221_Row13221_Row13221#1,S,F,130000,2,42,1,1,2,0,5,1,Fund Manager+,0,1
R13315_Row13315_Row13315_Row13315#1,M,M,130000,3,44,0,1,2,0,5,0,Fund Manager+,1,1
R13316_Row13316_Row13316_Row13316#1,S,F,130000,3,44,0,1,2,0.1,5,0,Fund Manager+,1,1
R13317_Row13317_Row13317_Row13317#1,S,M,130000,4,44,0,0,2,0,5,0,Fund Manager+,1,1
R13318_Row13318_Row13318_Row13318#1,M,M,130000,4,44,0,0,2,0,5,1,Fund Manager+,1,1
R13332_Row13332_Row13332_Row13332#1,M,F,60000,0,47,1,0,2,0.2,4,3,Fund Manager+,2,1
R13345_Row13345_Row13345_Row13345#1,S,F,60000,1,43,1,0,2,0,3,0,Fund Manager+,0,1
R13346_Row13346_Row13346_Row13346#1,M,F,60000,1,43,1,0,2,0,4,0,Fund Manager+,0,1
R13347_Row13347_Row13347_Row13347#1,S,F,60000,1,42,1,0,2,0.2,4,0,Fund Manager+,0,1
R13348_Row13348_Row13348_Row13348#1,S,M,60000,1,43,1,1,2,0,4,0,Fund Manager+,0,1
R13349_Row13349_Row13349_Row13349#1,S,F,60000,1,43,1,0,2,0.2,4,0,Fund Manager+,0,1
R13356_Row13356_Row13356_Row13356#1,S,M,80000,0,51,1,1,2,0,4,2,Fund Manager+,0,1
R13363_Row13363_Row13363_Row13363#1,M,F,80000,1,40,0,0,1,0,4,4,Fund Manager+,4,1
R13366_Row13366_Row13366_Row13366#1,S,M,120000,1,41,1,1,1,0.2,4,1,Fund Manager+,0,1
R13367_Row13367_Row13367_Row13367#1,S,M,120000,2,41,1,0,1,0,5,1,Fund Manager+,0,1
R13368_Row13368_Row13368_Row13368#1,S,F,120000,2,41,1,0,1,0,5,1,Fund Manager+,0,1
R13369_Row13369_Row13369_Row13369#1,M,F,80000,2,43,0,0,1,0,5,5,Fund Manager+,5,1
R13370_Row13370_Row13370_Row13370#1,M,M,80000,3,43,0,0,1,0,5,5,Fund Manager+,5,1
R13393_Row13393_Row13393_Row13393#1,S,M,50000,2,78,0,0,2,0.5,4,2,Fund Manager+,0,1
R13398_Row13398_Row13398_Row13398#1,M,M,130000,4,45,0,0,2,0,5,1,Fund Manager+,1,1
R13402_Row13402_Row13402_Row13402#1,S,M,170000,3,46,1,0,2,0.1,5,0,Fund Manager+,0,1
R13404_Row13404_Row13404_Row13404#1,M,M,70000,2,76,1,1,2,0,4,4,Fund Manager+,0,1
R13405_Row13405_Row13405_Row13405#1,M,F,70000,2,76,1,1,2,0.5,5,4,Fund Manager+,0,1
R13422_Row13422_Row13422_Row13422#1,M,M,80000,2,75,0,1,2,0.5,4,4,Fund Manager+,0,1
R13423_Row13423_Row13423_Row13423#1,M,F,130000,3,75,0,1,2,0,5,2,Fund Manager+,3,1
R13424_Row13424_Row13424_Row13424#1,M,F,130000,3,74,0,1,2,0,5,2,Fund Manager+,3,1
R13435_Row13435_Row13435_Row13435#1,M,F,70000,2,56,0,1,2,0.5,4,3,Fund Manager+,0,1
R13436_Row13436_Row13436_Row13436#1,M,F,70000,2,57,1,1,2,0.1,5,3,Fund Manager+,0,1
R13437_Row13437_Row13437_Row13437#1,S,F,70000,2,57,1,1,2,0.1,5,3,Fund Manager+,0,1
R13463_Row13463_Row13463_Row13463#1,M,F,90000,1,80,1,0,1,0.1,4,1,Fund Manager+,0,1
R13506_Row13506_Row13506_Row13506#1,M,F,60000,1,67,1,1,1,0.5,5,2,Fund Manager+,0,1
R13527_Row13527_Row13527_Row13527#1,M,M,110000,0,43,1,1,2,0.1,5,0,Fund Manager+,1,1
R13528_Row13528_Row13528_Row13528#1,S,F,110000,2,42,1,1,2,0.1,5,0,Fund Manager+,1,1
